y_true,y_pred,proba
1,1,0.8328831743631762
1,1,0.8302728185245565
1,1,0.8366555232374207
1,1,0.8538446846612633
1,1,0.8319444865947269
1,1,0.8313924209319437
1,1,0.7945812723353415
1,1,0.7646966365445202
1,1,0.7389391353228795
1,1,0.3723061994405108
1,0,0.35149687370532007
1,0,0.3446221587270417
1,0,0.2233116725267003
1,0,0.15285282382496648
0,0,0.14148246127569483
0,0,0.13475393147825027
0,0,0.08038334855088604
0,0,0.07039239267501657
0,0,0.06358333181070253
0,0,0.05357001713544046
0,0,0.053526160240438214
0,0,0.0451668626045027
0,0,0.041399200309864895
0,0,0.027211998580474274
0,0,0.014742258658087343
0,0,0.011430275185809687
0,0,0.011435184248008422
0,0,0.009760629660867442
0,0,0.009683411239298475
0,0,0.009682820238271201
0,0,0.011360318470630371
0,0,0.008020536828693524
0,0,0.009643701036515363
0,0,0.006719716467255396
0,0,0.006725402456522407
0,0,0.0067355493489703305
0,0,0.006732756735082481
0,0,0.0034215263016013258
0,0,0.005086231463317979
0,0,0.008416803428600721
0,0,0.006737191595333975
0,0,0.005073821740998746
0,0,0.00673898775227245
0,0,0.008405098915222972
0,0,0.008450669451965329
0,0,0.0067317308458066695
0,0,0.006778083617090724
0,0,0.00343201097294008
0,0,0.0017562745503267973
0,0,0.0034218089061409554
0,0,0.0017835833268046277
0,0,0.00514093390862424
0,0,0.0034503893636966434
0,0,0.0017590687085633004
0,0,0.002079658046261633
0,0,0.0020779117969474464
0,0,0.00235344927561986
0,0,0.0006350982732107343
0,0,0.0001858428414875692
0,0,0.002021800963791961
0,0,0.0020353045139654196
0,0,0.00011119026311215149
0,0,0.001718379487547506
0,0,0.00204009580020965
0,0,0.0021314629437926315
0,0,0.0018467157709740633
0,0,0.0020181424587356923
0,0,0.0020210029586389773
0,0,0.0021814867840381142
0,0,0.0017611830733302223
0,0,0.0018205470837896272
0,0,0.0001283813280757885
0,0,0.0021303749025579346
0,0,0.0018381268159452769
0,0,0.0017273498431666146
0,0,0.002461787377142962
0,0,0.002605806403045487
0,0,0.0026945075824150472
0,0,0.0019863502639819444
0,0,0.0022265493270842737
0,0,0.0024455531157354868
0,0,0.00015935046692376294
0,0,0.00213117220141677
0,0,0.001987641930740081
0,0,0.002961223416539603
0,0,0.000166715910800907
0,0,0.00023521018816502213
