Line#,Date,"Solar Radiation (S-LIB 21559981:22047692-1),W/m²,21559981","Temperature (S-THC 21559981:22071558-1),°C,21559981","Wind Speed (S-WCF 21559981:21952747-1),m/s,21559981","Gust Speed (S-WCF 21559981:21952747-2),m/s,21559981"
3369,25-07-24 16:40:00 -0500,118,18.159,2,3.7
3370,25-07-24 16:45:00 -0500,97,17.601,1.7,2.7
3371,25-07-24 16:50:00 -0500,77,16.743,2.3,3.7
3372,25-07-24 16:55:00 -0500,58,16.743,1.7,3
3373,25-07-24 17:00:00 -0500,42,16.142,1.3,2.3
3374,25-07-24 17:05:00 -0500,27,14.92,2,3.7
3375,25-07-24 17:10:00 -0500,13,11.724,1.7,2.7
3376,25-07-24 17:15:00 -0500,12,10.416,2.3,4
3377,25-07-24 17:20:00 -0500,11,9.966,1.7,3
3378,25-07-24 17:25:00 -0500,8,9.193,1.3,2.3
3379,25-07-24 17:30:00 -0500,6,8.378,1.3,2
3380,25-07-24 17:35:00 -0500,3,7.735,1,1.7
3381,25-07-24 17:40:00 -0500,1,7.542,1,1.3
3382,25-07-24 17:45:00 -0500,1,7.37,1,1.3
3383,25-07-24 17:50:00 -0500,1,6.941,0.7,1.3
3384,25-07-24 17:55:00 -0500,1,6.469,0.7,1.3
3385,25-07-24 18:00:00 -0500,1,5.805,0.7,1
3386,25-07-24 18:05:00 -0500,1,5.59,0.7,1
3387,25-07-24 18:10:00 -0500,1,5.59,1,1.3
3388,25-07-24 18:15:00 -0500,1,5.333,0.3,1
3389,25-07-24 18:20:00 -0500,1,3.445,0,0.3
3390,25-07-24 18:25:00 -0500,1,3.36,0,0.7
3391,25-07-24 18:30:00 -0500,1,3.016,0,0
3392,25-07-24 18:35:00 -0500,1,2.845,0,0
3393,25-07-24 18:40:00 -0500,1,3.188,0,0
3394,25-07-24 18:45:00 -0500,1,3.531,0,0
3395,25-07-24 18:50:00 -0500,1,2.18,0,0
3396,25-07-24 18:55:00 -0500,1,2.03,0,0
3397,25-07-24 19:00:00 -0500,1,1.794,0,0.3
3398,25-07-24 19:05:00 -0500,1,1.987,0.3,1
3399,25-07-24 19:10:00 -0500,1,2.394,0.3,1.3
3400,25-07-24 19:15:00 -0500,1,2.073,0.7,1.3
3401,25-07-24 19:20:00 -0500,1,2.158,0.7,1
3402,25-07-24 19:25:00 -0500,1,1.472,0.3,0.7
3403,25-07-24 19:30:00 -0500,1,1.386,0,0.3
3404,25-07-24 19:35:00 -0500,1,1.515,0,0.7
3405,25-07-24 19:40:00 -0500,1,2.437,0.3,1
3406,25-07-24 19:45:00 -0500,1,2.051,0.3,0.7
3407,25-07-24 19:50:00 -0500,1,1.687,1,1.7
3408,25-07-24 19:55:00 -0500,1,0.335,0.3,1.3
3409,25-07-24 20:00:00 -0500,1,-0.072,0.3,1.3
3410,25-07-24 20:05:00 -0500,1,-0.801,0.3,1.3
3411,25-07-24 20:10:00 -0500,1,-0.694,0,0.3
3412,25-07-24 20:15:00 -0500,1,0.657,0,0
3413,25-07-24 20:20:00 -0500,1,-1.402,0,0
3414,25-07-24 20:25:00 -0500,1,-1.423,0,0
3415,25-07-24 20:30:00 -0500,1,0.593,0,0.7
3416,25-07-24 20:35:00 -0500,1,0.099,0,0.3
3417,25-07-24 20:40:00 -0500,1,1.451,0,0.7
3418,25-07-24 20:45:00 -0500,1,1,0,0.3
3419,25-07-24 20:50:00 -0500,1,-0.716,0,0
3420,25-07-24 20:55:00 -0500,1,-0.351,0,0
3421,25-07-24 21:00:00 -0500,1,0.528,0,0
3422,25-07-24 21:05:00 -0500,1,1,0,0
3423,25-07-24 21:10:00 -0500,1,1.386,0,0
3424,25-07-24 21:15:00 -0500,1,1.408,0,0
3425,25-07-24 21:20:00 -0500,1,1.708,0.3,1.3
3426,25-07-24 21:25:00 -0500,1,0.979,0,0.7
3427,25-07-24 21:30:00 -0500,1,1.215,0,0
3428,25-07-24 21:35:00 -0500,1,1.515,0,1
3429,25-07-24 21:40:00 -0500,1,-0.909,1.3,3
3430,25-07-24 21:45:00 -0500,1,-1.831,2.3,3.3
3431,25-07-24 21:50:00 -0500,1,-0.844,1.7,3
3432,25-07-24 21:55:00 -0500,1,-0.329,1.7,2.3
3433,25-07-24 22:00:00 -0500,1,0.121,1.7,2.3
3434,25-07-24 22:05:00 -0500,1,-0.801,2,3.3
3435,25-07-24 22:10:00 -0500,1,-2.067,2,3
3436,25-07-24 22:15:00 -0500,1,-1.96,2.3,3
3437,25-07-24 22:20:00 -0500,1,-0.973,2,2.3
3438,25-07-24 22:25:00 -0500,1,-1.638,2,3
3439,25-07-24 22:30:00 -0500,1,-1.466,2,2.7
3440,25-07-24 22:35:00 -0500,1,-1.445,2,3
3441,25-07-24 22:40:00 -0500,1,-0.887,1.7,2
3442,25-07-24 22:45:00 -0500,1,-1.874,2,2.3
3443,25-07-24 22:50:00 -0500,1,-1.788,2,2.7
3444,25-07-24 22:55:00 -0500,1,-1.316,1.3,2
3445,25-07-24 23:00:00 -0500,1,-2.045,1,1.7
3446,25-07-24 23:05:00 -0500,1,-1.788,0.7,1.3
3447,25-07-24 23:10:00 -0500,1,-3.268,1,2.3
3448,25-07-24 23:15:00 -0500,1,-3.289,1.7,2
3449,25-07-24 23:20:00 -0500,1,-3.397,1.7,2.7
3450,25-07-24 23:25:00 -0500,1,-3.525,1.7,2.3
3451,25-07-24 23:30:00 -0500,1,-3.804,1.7,2.3
3452,25-07-24 23:35:00 -0500,1,-3.096,1.7,2.7
3453,25-07-24 23:40:00 -0500,1,-3.053,1.7,2.3
3454,25-07-24 23:45:00 -0500,1,-3.439,1.7,2.7
3455,25-07-24 23:50:00 -0500,1,-3.525,1.7,2.3
3456,25-07-24 23:55:00 -0500,1,-3.826,2,2.7
3457,25-07-25 00:00:00 -0500,1,-3.933,1.7,2.3
3458,25-07-25 00:05:00 -0500,1,-4.383,1.7,2.3
3459,25-07-25 00:10:00 -0500,1,-4.297,1.7,2.3
3460,25-07-25 00:15:00 -0500,1,-4.555,1,2.3
3461,25-07-25 00:20:00 -0500,1,-4.812,1,1.7
3462,25-07-25 00:25:00 -0500,1,-4.898,1,1.7
3463,25-07-25 00:30:00 -0500,1,-4.748,1.7,2.3
3464,25-07-25 00:35:00 -0500,1,-4.726,1.7,2.3
3465,25-07-25 00:40:00 -0500,1,-4.705,1.7,2
3466,25-07-25 00:45:00 -0500,1,-4.855,1.3,2
3467,25-07-25 00:50:00 -0500,1,-5.091,1,2
3468,25-07-25 00:55:00 -0500,1,-5.027,1.3,2.7
3469,25-07-25 01:00:00 -0500,1,-4.726,2,2.7
3470,25-07-25 01:05:00 -0500,1,-5.434,0.7,2
3471,25-07-25 01:10:00 -0500,1,-5.541,1.3,2.3
3472,25-07-25 01:15:00 -0500,1,-5.22,1.7,2.7
3473,25-07-25 01:20:00 -0500,1,-5.134,1.3,2.7
3474,25-07-25 01:25:00 -0500,1,-5.584,1,2
3475,25-07-25 01:30:00 -0500,1,-5.927,0.3,1.7
3476,25-07-25 01:35:00 -0500,1,-5.992,0.7,1.7
3477,25-07-25 01:40:00 -0500,1,-6.442,0.3,1
3478,25-07-25 01:45:00 -0500,1,-5.155,1,1.3
3479,25-07-25 01:50:00 -0500,1,-5.649,1.3,1.7
3480,25-07-25 01:55:00 -0500,1,-5.391,1.3,1.7
3481,25-07-25 02:00:00 -0500,1,-6.249,1,2
3482,25-07-25 02:05:00 -0500,1,-6.506,1.3,2
3483,25-07-25 02:10:00 -0500,1,-7.043,1,1.3
3484,25-07-25 02:15:00 -0500,1,-6.893,1,1.7
3485,25-07-25 02:20:00 -0500,1,-6.721,1.3,2
3486,25-07-25 02:25:00 -0500,1,-6.185,1.7,2.3
3487,25-07-25 02:30:00 -0500,1,-6.421,1.3,2.3
3488,25-07-25 02:35:00 -0500,1,-6.85,1,1.7
3489,25-07-25 02:40:00 -0500,1,-6.957,1.3,2
3490,25-07-25 02:45:00 -0500,1,-6.614,1.3,2
3491,25-07-25 02:50:00 -0500,1,-6.85,0.7,1.7
3492,25-07-25 02:55:00 -0500,1,-7.086,0.7,1.3
3493,25-07-25 03:00:00 -0500,1,-6.742,1.3,2
3494,25-07-25 03:05:00 -0500,1,-7.407,1,1.7
3495,25-07-25 03:10:00 -0500,1,-7.171,1.3,2
3496,25-07-25 03:15:00 -0500,1,-7.043,1.7,2.3
3497,25-07-25 03:20:00 -0500,1,-7.064,1.7,2.3
3498,25-07-25 03:25:00 -0500,1,-7.622,1,1.3
3499,25-07-25 03:30:00 -0500,1,-7.171,1.7,2.3
3500,25-07-25 03:35:00 -0500,1,-6.893,0.7,1.7
3501,25-07-25 03:40:00 -0500,1,-7.386,0.7,1.3
3502,25-07-25 03:45:00 -0500,1,-7.128,1.3,2
3503,25-07-25 03:50:00 -0500,1,-7.836,1.3,2
3504,25-07-25 03:55:00 -0500,1,-8.33,1,2
3505,25-07-25 04:00:00 -0500,1,-8.437,1.7,2.3
3506,25-07-25 04:05:00 -0500,1,-8.587,1.7,2.7
3507,25-07-25 04:10:00 -0500,1,-8.137,1.7,2.3
3508,25-07-25 04:15:00 -0500,1,-7.986,1.3,2
3509,25-07-25 04:20:00 -0500,1,-8.372,1,1.7
3510,25-07-25 04:25:00 -0500,1,-8.458,1,1.7
3511,25-07-25 04:30:00 -0500,1,-8.544,1,1.7
3512,25-07-25 04:35:00 -0500,1,-8.544,1,1.7
3513,25-07-25 04:40:00 -0500,1,-8.63,1,1.3
3514,25-07-25 04:45:00 -0500,1,-8.673,1,1.3
3515,25-07-25 04:50:00 -0500,1,-8.801,0.7,1
3516,25-07-25 04:55:00 -0500,1,-8.716,1,1.7
3517,25-07-25 05:00:00 -0500,1,-8.844,1,1.7
3518,25-07-25 05:05:00 -0500,1,-8.952,0.7,1
3519,25-07-25 05:10:00 -0500,1,-9.209,0.7,1.3
3520,25-07-25 05:15:00 -0500,1,-9.252,1,1.3
3521,25-07-25 05:20:00 -0500,1,-8.973,1.3,1.7
3522,25-07-25 05:25:00 -0500,1,-9.295,1,1.3
3523,25-07-25 05:30:00 -0500,1,-9.402,1,1.3
3524,25-07-25 05:35:00 -0500,1,-9.423,1.3,1.7
3525,25-07-25 05:40:00 -0500,1,-9.724,1,1.7
3526,25-07-25 05:45:00 -0500,1,-9.509,1.3,1.7
3527,25-07-25 05:50:00 -0500,1,-9.809,0.7,1.7
3528,25-07-25 05:55:00 -0500,1,-10.238,0,0.7
3529,25-07-25 06:00:00 -0500,1,-10.024,1.3,2
3530,25-07-25 06:05:00 -0500,2,-9.702,1.7,2
3531,25-07-25 06:10:00 -0500,4,-9.724,1.3,1.7
3532,25-07-25 06:15:00 -0500,7,-9.616,1.3,1.7
3533,25-07-25 06:20:00 -0500,8,-9.702,1,1.7
3534,25-07-25 06:25:00 -0500,11,-9.638,0.7,1.3
3535,25-07-25 06:30:00 -0500,12,-9.488,0.7,1.3
3536,25-07-25 06:35:00 -0500,92,-6.035,1,1.3
3537,25-07-25 06:40:00 -0500,108,-0.844,1,1.7
3538,25-07-25 06:45:00 -0500,124,2.63,0.7,1.7
3539,25-07-25 06:50:00 -0500,139,4.217,0.7,1.3
3540,25-07-25 06:55:00 -0500,157,5.247,0.7,1.3
3541,25-07-25 07:00:00 -0500,173,6.748,0.7,1.3
3542,25-07-25 07:05:00 -0500,191,7.349,0.7,1.3
3543,25-07-25 07:10:00 -0500,207,7.435,0.7,1.3
3544,25-07-25 07:15:00 -0500,224,8.357,0.7,1.7
3545,25-07-25 07:20:00 -0500,242,8.764,0.3,1.3
3546,25-07-25 07:25:00 -0500,259,10.18,0.3,1
3547,25-07-25 07:30:00 -0500,277,11.574,0.7,1.3
3548,25-07-25 07:35:00 -0500,294,11.124,1,1.7
3549,25-07-25 07:40:00 -0500,311,12.539,0.7,1.3
3550,25-07-25 07:45:00 -0500,329,13.783,0.3,1
3551,25-07-25 07:50:00 -0500,346,14.877,0.3,1
3552,25-07-25 07:55:00 -0500,363,14.362,0.7,1.3
3553,25-07-25 08:00:00 -0500,379,16.164,0.7,1.7
3554,25-07-25 08:05:00 -0500,397,15.971,0.3,1
3555,25-07-25 08:10:00 -0500,413,15.992,0,0.7
3556,25-07-25 08:15:00 -0500,428,16.421,0.3,1
3557,25-07-25 08:20:00 -0500,446,18.523,0.3,1
3558,25-07-25 08:25:00 -0500,461,17.558,0.3,1
3559,25-07-25 08:30:00 -0500,477,17.751,0.3,1
3560,25-07-25 08:35:00 -0500,492,18.523,0.3,1.3
3561,25-07-25 08:40:00 -0500,506,18.416,0.3,1
3562,25-07-25 08:45:00 -0500,519,21.011,0.3,1.3
3563,25-07-25 08:50:00 -0500,534,19.252,0.7,1.3
3564,25-07-25 08:55:00 -0500,548,21.504,0.3,1
3565,25-07-25 09:00:00 -0500,561,25.794,0,0.7
3566,25-07-25 09:05:00 -0500,576,23.499,0.3,1
3567,25-07-25 09:10:00 -0500,587,22.041,0.7,1.7
3568,25-07-25 09:15:00 -0500,601,23.113,0.7,2
3569,25-07-25 09:20:00 -0500,613,21.719,0.7,1.7
3570,25-07-25 09:25:00 -0500,622,24.958,0.3,1
3571,25-07-25 09:30:00 -0500,633,23.821,0.3,1.3
3572,25-07-25 09:35:00 -0500,647,23.135,0.7,2
3573,25-07-25 09:40:00 -0500,657,25.215,0.7,2
3574,25-07-25 09:45:00 -0500,668,23.027,0.3,1.3
3575,25-07-25 09:50:00 -0500,677,21.118,1.3,3
3576,25-07-25 09:55:00 -0500,684,22.191,1,3.3
3577,25-07-25 10:00:00 -0500,693,22.191,1,3
3578,25-07-25 10:05:00 -0500,702,23.799,0.7,2.3
3579,25-07-25 10:10:00 -0500,709,22.148,1,4
3580,25-07-25 10:15:00 -0500,716,19.982,2,4.3
3581,25-07-25 10:20:00 -0500,722,19.038,2.7,5
3582,25-07-25 10:25:00 -0500,728,18.609,3,5
3583,25-07-25 10:30:00 -0500,738,19.167,3.7,5.3
3584,25-07-25 10:35:00 -0500,746,19.531,3.3,5.3
3585,25-07-25 10:40:00 -0500,749,19.424,4,6
3586,25-07-25 10:45:00 -0500,758,19.488,3.3,6.3
3587,25-07-25 10:50:00 -0500,761,18.716,3.7,6.3
3588,25-07-25 10:55:00 -0500,767,17.837,4.3,6.7
3589,25-07-25 11:00:00 -0500,769,19.231,3.7,6
3590,25-07-25 11:05:00 -0500,772,19.639,3.7,6
3591,25-07-25 11:10:00 -0500,781,18.866,4.3,8
3592,25-07-25 11:15:00 -0500,778,20.582,3,5.7
3593,25-07-25 11:20:00 -0500,782,22.491,2,4.7
3594,25-07-25 11:25:00 -0500,786,21.226,3.3,6
3595,25-07-25 11:30:00 -0500,784,19.767,4,6.7
3596,25-07-25 11:35:00 -0500,787,19.789,4.3,7.3
3597,25-07-25 11:40:00 -0500,782,19.81,4.7,7
3598,25-07-25 11:45:00 -0500,783,19.853,4.3,6.3
3599,25-07-25 11:50:00 -0500,781,19.81,4.3,6.7
3600,25-07-25 11:55:00 -0500,784,19.724,4.3,7
3601,25-07-25 12:00:00 -0500,781,20.089,4.3,6.3
3602,25-07-25 12:05:00 -0500,778,20.389,4.3,7.7
3603,25-07-25 12:10:00 -0500,772,19.102,5,8.7
3604,25-07-25 12:15:00 -0500,772,20.303,5.3,8
3605,25-07-25 12:20:00 -0500,763,20.625,4,8.7
3606,25-07-25 12:25:00 -0500,764,21.698,3.7,6
3607,25-07-25 12:30:00 -0500,759,20.818,4.3,7
3608,25-07-25 12:35:00 -0500,756,20.389,4,6
3609,25-07-25 12:40:00 -0500,751,21.483,3.7,6
3610,25-07-25 12:45:00 -0500,743,21.333,3.7,6
3611,25-07-25 12:50:00 -0500,743,20.882,4,6.3
3612,25-07-25 12:55:00 -0500,734,19.832,4.3,7
3613,25-07-25 13:00:00 -0500,726,20.668,5,7.7
3614,25-07-25 13:05:00 -0500,716,21.226,4,7.3
3615,25-07-25 13:10:00 -0500,711,22.319,3.3,5.7
3616,25-07-25 13:15:00 -0500,698,20.625,5.3,8
3617,25-07-25 13:20:00 -0500,694,21.891,4,6.7
3618,25-07-25 13:25:00 -0500,686,20.968,4.3,7.3
3619,25-07-25 13:30:00 -0500,674,20.454,5,7.3
3620,25-07-25 13:35:00 -0500,664,20.925,4.3,7.7
3621,25-07-25 13:40:00 -0500,657,20.153,4.3,7.7
3622,25-07-25 13:45:00 -0500,647,21.976,4,6.7
3623,25-07-25 13:50:00 -0500,631,21.526,4,6
3624,25-07-25 13:55:00 -0500,624,20.904,4.3,8
3625,25-07-25 14:00:00 -0500,609,22.041,3.7,7
3626,25-07-25 14:05:00 -0500,599,20.346,4.3,6.7
3627,25-07-25 14:10:00 -0500,584,21.955,3.3,5.7
3628,25-07-25 14:15:00 -0500,576,21.655,3.7,5.7
3629,25-07-25 14:20:00 -0500,558,20.968,4,7
3630,25-07-25 14:25:00 -0500,547,21.076,3.7,6
3631,25-07-25 14:30:00 -0500,536,20.775,4.3,8.7
3632,25-07-25 14:35:00 -0500,519,20.711,5,8.3
3633,25-07-25 14:40:00 -0500,507,21.247,4,6
3634,25-07-25 14:45:00 -0500,492,20.84,4,6
3635,25-07-25 14:50:00 -0500,474,21.161,3,5.7
3636,25-07-25 14:55:00 -0500,459,21.204,3.3,5.3
3637,25-07-25 15:00:00 -0500,447,21.204,3.7,5.7
3638,25-07-25 15:05:00 -0500,433,21.011,3,5.3
3639,25-07-25 15:10:00 -0500,416,20.282,4,5.7
3640,25-07-25 15:15:00 -0500,399,21.097,3.3,5.3
3641,25-07-25 15:20:00 -0500,381,20.11,4,6.3
3642,25-07-25 15:25:00 -0500,368,20.711,3,4.7
3643,25-07-25 15:30:00 -0500,348,20.432,3.3,6
3644,25-07-25 15:35:00 -0500,333,19.917,3.7,7
3645,25-07-25 15:40:00 -0500,318,20.604,3,4.7
3646,25-07-25 15:45:00 -0500,303,19.596,3.3,6
3647,25-07-25 15:50:00 -0500,282,19.36,3.7,6
3648,25-07-25 15:55:00 -0500,267,19.081,4.3,6.3
3649,25-07-25 16:00:00 -0500,247,19.553,3.7,7.7
3650,25-07-25 16:05:00 -0500,234,19.832,2.7,4.3
3651,25-07-25 16:10:00 -0500,217,18.244,4,6
3652,25-07-25 16:15:00 -0500,201,18.395,3.7,6.3
3653,25-07-25 16:20:00 -0500,182,18.416,3.7,5.7
3654,25-07-25 16:25:00 -0500,166,18.974,2.7,4
3655,25-07-25 16:30:00 -0500,151,18.459,2.3,3.7
3656,25-07-25 16:35:00 -0500,136,17.622,3,4.7
3657,25-07-25 16:40:00 -0500,119,17.966,2.7,4.7
3658,25-07-25 16:45:00 -0500,101,17.472,3,5.3
3659,25-07-25 16:50:00 -0500,79,16.529,3,5
3660,25-07-25 16:55:00 -0500,64,16.078,2.3,3.7
3661,25-07-25 17:00:00 -0500,43,15.585,2.3,4
3662,25-07-25 17:05:00 -0500,32,15.199,2.3,4.3
3663,25-07-25 17:10:00 -0500,17,13.118,2,3.7
3664,25-07-25 17:15:00 -0500,13,10.716,2,3.7
3665,25-07-25 17:20:00 -0500,11,9.772,1.3,2.3
3666,25-07-25 17:25:00 -0500,8,9.472,1.7,2.7
3667,25-07-25 17:30:00 -0500,6,8.528,1.3,2
3668,25-07-25 17:35:00 -0500,3,7.928,1,1.7
3669,25-07-25 17:40:00 -0500,1,7.456,1,1.7
3670,25-07-25 17:45:00 -0500,1,6.963,1,1.7
3671,25-07-25 17:50:00 -0500,1,6.684,1,1.7
3672,25-07-25 17:55:00 -0500,1,6.62,0.7,1.3
3673,25-07-25 18:00:00 -0500,1,5.633,1,1.3
3674,25-07-25 18:05:00 -0500,1,5.547,0.7,1.3
3675,25-07-25 18:10:00 -0500,1,5.226,0.7,1
3676,25-07-25 18:15:00 -0500,1,5.504,1,1.3
3677,25-07-25 18:20:00 -0500,1,4.861,0.3,1
3678,25-07-25 18:25:00 -0500,1,3.917,0,0
3679,25-07-25 18:30:00 -0500,1,5.247,0,0.3
3680,25-07-25 18:35:00 -0500,1,4.904,0,0.7
3681,25-07-25 18:40:00 -0500,1,4.646,0,0.7
3682,25-07-25 18:45:00 -0500,1,4.282,0,0
3683,25-07-25 18:50:00 -0500,1,5.054,0,1
3684,25-07-25 18:55:00 -0500,1,3.488,0,0.7
3685,25-07-25 19:00:00 -0500,1,3.081,0,0.3
3686,25-07-25 19:05:00 -0500,1,2.03,0,0.3
3687,25-07-25 19:10:00 -0500,1,2.673,0,0
3688,25-07-25 19:15:00 -0500,1,3.66,0.7,2
3689,25-07-25 19:20:00 -0500,1,3.939,1.3,2.3
3690,25-07-25 19:25:00 -0500,1,4.775,2,3
3691,25-07-25 19:30:00 -0500,1,4.132,1.3,2.3
3692,25-07-25 19:35:00 -0500,1,4.067,1.3,2.3
3693,25-07-25 19:40:00 -0500,1,4.153,1.3,2
3694,25-07-25 19:45:00 -0500,1,4.132,1.3,1.7
3695,25-07-25 19:50:00 -0500,1,4.003,1.3,1.7
3696,25-07-25 19:55:00 -0500,1,4.217,1.3,2
3697,25-07-25 20:00:00 -0500,1,3.789,1.3,2.3
3698,25-07-25 20:05:00 -0500,1,3.402,1,1.7
3699,25-07-25 20:10:00 -0500,1,3.209,1,1.7
3700,25-07-25 20:15:00 -0500,1,3.252,0.7,1.3
3701,25-07-25 20:20:00 -0500,1,3.703,1,1.7
3702,25-07-25 20:25:00 -0500,1,3.638,0.7,3
3703,25-07-25 20:30:00 -0500,1,5.14,2,4.3
3704,25-07-25 20:35:00 -0500,1,4.839,1.7,2.7
3705,25-07-25 20:40:00 -0500,1,4.41,1.3,3.3
3706,25-07-25 20:45:00 -0500,1,4.582,1.7,3.3
3707,25-07-25 20:50:00 -0500,1,4.453,1.3,2.7
3708,25-07-25 20:55:00 -0500,1,4.539,1.3,2.3
3709,25-07-25 21:00:00 -0500,1,3.188,0.3,1.3
3710,25-07-25 21:05:00 -0500,1,2.931,0,0.3
3711,25-07-25 21:10:00 -0500,1,3.96,0.7,2
3712,25-07-25 21:15:00 -0500,1,4.046,1.3,2.7
3713,25-07-25 21:20:00 -0500,1,2.566,0.7,2
3714,25-07-25 21:25:00 -0500,1,1.644,0,1.3
3715,25-07-25 21:30:00 -0500,1,2.073,0.3,1
3716,25-07-25 21:35:00 -0500,1,1.944,0.7,1.7
3717,25-07-25 21:40:00 -0500,1,1.515,0.7,1.7
3718,25-07-25 21:45:00 -0500,1,1.386,0.3,1
3719,25-07-25 21:50:00 -0500,1,1.644,1,1.7
3720,25-07-25 21:55:00 -0500,1,2.051,1,1.7
3721,25-07-25 22:00:00 -0500,1,2.437,0.7,1.7
3722,25-07-25 22:05:00 -0500,1,0.528,0,0.3
3723,25-07-25 22:10:00 -0500,1,-0.072,0.3,1
3724,25-07-25 22:15:00 -0500,1,0.786,0,0.7
3725,25-07-25 22:20:00 -0500,1,0.357,0.7,2.3
3726,25-07-25 22:25:00 -0500,1,-0.823,1.7,2.3
3727,25-07-25 22:30:00 -0500,1,-0.523,1.3,1.7
3728,25-07-25 22:35:00 -0500,1,-0.501,1.7,2.7
3729,25-07-25 22:40:00 -0500,1,-1.488,2.7,3.7
3730,25-07-25 22:45:00 -0500,1,-0.823,2.7,4
3731,25-07-25 22:50:00 -0500,1,-0.415,2.3,3.3
3732,25-07-25 22:55:00 -0500,1,-0.501,1.7,2.3
3733,25-07-25 23:00:00 -0500,1,-0.544,1.7,2.7
3734,25-07-25 23:05:00 -0500,1,-1.788,2,3
3735,25-07-25 23:10:00 -0500,1,-2.946,2,2.7
3736,25-07-25 23:15:00 -0500,1,-2.324,2,3
3737,25-07-25 23:20:00 -0500,1,-2.367,2.3,3
3738,25-07-25 23:25:00 -0500,1,-2.41,2.3,2.7
3739,25-07-25 23:30:00 -0500,1,-1.938,2,2.7
3740,25-07-25 23:35:00 -0500,1,-2.582,2,3
3741,25-07-25 23:40:00 -0500,1,-2.86,2,2.7
3742,25-07-25 23:45:00 -0500,1,-2.388,2.3,3
3743,25-07-25 23:50:00 -0500,1,-2.346,2,3
3744,25-07-25 23:55:00 -0500,1,-2.496,2,2.7
3745,25-07-26 00:00:00 -0500,1,-2.388,2,2.7
3746,25-07-26 00:05:00 -0500,1,-2.195,2,3
3747,25-07-26 00:10:00 -0500,1,-2.603,2.3,4.3
3748,25-07-26 00:15:00 -0500,1,-3.225,2,2.7
3749,25-07-26 00:20:00 -0500,1,-3.504,2.3,3.3
3750,25-07-26 00:25:00 -0500,1,-3.89,2,2.7
3751,25-07-26 00:30:00 -0500,1,-3.847,2.3,3.3
3752,25-07-26 00:35:00 -0500,1,-3.718,2.3,3.3
3753,25-07-26 00:40:00 -0500,1,-3.911,2,2.7
3754,25-07-26 00:45:00 -0500,1,-3.568,2,2.3
3755,25-07-26 00:50:00 -0500,1,-4.147,2,2.7
3756,25-07-26 00:55:00 -0500,1,-4.49,2,3
3757,25-07-26 01:00:00 -0500,1,-4.984,2.3,3
3758,25-07-26 01:05:00 -0500,1,-4.984,2.3,3
3759,25-07-26 01:10:00 -0500,1,-5.606,1.7,2.7
3760,25-07-26 01:15:00 -0500,1,-5.949,1.7,2.3
3761,25-07-26 01:20:00 -0500,1,-5.949,2,2.3
3762,25-07-26 01:25:00 -0500,1,-5.863,2,2.7
3763,25-07-26 01:30:00 -0500,1,-5.885,2,2.7
3764,25-07-26 01:35:00 -0500,1,-6.056,1.7,2
3765,25-07-26 01:40:00 -0500,1,-5.842,2,2.7
3766,25-07-26 01:45:00 -0500,1,-5.67,2,2.7
3767,25-07-26 01:50:00 -0500,1,-5.691,1.7,2.3
3768,25-07-26 01:55:00 -0500,1,-5.992,1,1.7
3769,25-07-26 02:00:00 -0500,1,-6.442,0,0.7
3770,25-07-26 02:05:00 -0500,1,-6.464,0.3,2
3771,25-07-26 02:10:00 -0500,1,-6.271,1,2.3
3772,25-07-26 02:15:00 -0500,1,-6.185,1.7,2.7
3773,25-07-26 02:20:00 -0500,1,-6.335,1.3,2.3
3774,25-07-26 02:25:00 -0500,1,-6.442,1.3,2
3775,25-07-26 02:30:00 -0500,1,-6.12,1,1.7
3776,25-07-26 02:35:00 -0500,1,-6.528,0,0
3777,25-07-26 02:40:00 -0500,1,-7.15,1,2
3778,25-07-26 02:45:00 -0500,1,-7.064,1.3,2
3779,25-07-26 02:50:00 -0500,1,-6.871,1,1.7
3780,25-07-26 02:55:00 -0500,1,-6.657,1,1.7
3781,25-07-26 03:00:00 -0500,1,-6.592,1.3,1.7
3782,25-07-26 03:05:00 -0500,1,-6.635,1,1.7
3783,25-07-26 03:10:00 -0500,1,-6.914,1,1.7
3784,25-07-26 03:15:00 -0500,1,-7.128,1,1.7
3785,25-07-26 03:20:00 -0500,1,-7.107,1.3,1.7
3786,25-07-26 03:25:00 -0500,1,-6.957,1,1.7
3787,25-07-26 03:30:00 -0500,1,-6.721,1.3,1.7
3788,25-07-26 03:35:00 -0500,1,-6.807,1,1.7
3789,25-07-26 03:40:00 -0500,1,-6.85,1,2
3790,25-07-26 03:45:00 -0500,1,-7.128,1,2
3791,25-07-26 03:50:00 -0500,1,-7.3,1.3,2
3792,25-07-26 03:55:00 -0500,1,-7.214,1.3,2
3793,25-07-26 04:00:00 -0500,1,-7.407,1.3,2
3794,25-07-26 04:05:00 -0500,1,-7.493,1,1.7
3795,25-07-26 04:10:00 -0500,1,-7.515,1,1.3
3796,25-07-26 04:15:00 -0500,1,-7.343,1,1.3
3797,25-07-26 04:20:00 -0500,1,-7.386,1,1.7
3798,25-07-26 04:25:00 -0500,1,-7.793,0.7,1.3
3799,25-07-26 04:30:00 -0500,1,-7.793,0.7,1.3
3800,25-07-26 04:35:00 -0500,1,-7.836,1,1.3
3801,25-07-26 04:40:00 -0500,1,-7.879,1,1.7
3802,25-07-26 04:45:00 -0500,1,-7.858,1,1.7
